seed,r
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,-0.5
11,0.5
11,0
11,0
11,-0.5
11,0
11,0.5
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0
11,0
11,0.5
11,0
11,-0.5
11,0
11,0
11,0
11,0
11,0
11,0.5
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,-0.5
11,0.5
11,-0.5
11,0.5
11,-0.5
11,0
11,0
11,0
11,0
11,0.5
11,0
11,-0.5
11,1
11,-1
11,0.5
11,1
11,0
11,0
11,0
11,-0.5
11,0
11,0.5
11,-0.5
11,0
11,0.5
11,0
11,-0.5
11,0
11,0.5
11,-0.5
11,0
11,0
11,0.5
11,0
11,0
11,-0.5
11,0
11,0
11,0
11,0.5
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,-0.5
11,0.5
11,0
11,-0.5
11,0.5
11,-0.5
11,0.5
11,0
11,-0.5
11,0
11,0.5
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,0
11,-0.5
11,0
11,0.5
11,-0.5
11,0.5
11,-0.5
11,0
11,0
11,0.5
11,0
11,-0.5
11,0.5
11,0
11,-0.5
11,0
11,0.5
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,-0.5
11,0
11,0
11,0
11,0
11,0
11,0.5
11,0
11,0
11,0
11,-0.5
11,0.5
11,-0.5
11,0.5
11,-0.5
11,0.5
11,0
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,0
11,-0.5
11,0
11,0.5
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
11,0
11,0
11,0
11,0
11,0
11,0
11,-0.5
11,0.5
12,0
12,1
12,0.5
12,-0.5
12,0.5
12,-0.5
12,0.5
12,-1.5
12,1
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0.5
12,0
12,0
12,0
12,0.5
12,0
12,-0.5
12,0
12,-1
12,0.5
12,1
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0
12,0
12,0.5
12,0
12,1
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0.5
12,0
12,-0.5
12,0.5
12,-0.5
12,0.5
12,-0.5
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0
12,0
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0
12,0
12,0.5
12,0
12,-0.5
12,0
12,0
12,0
12,0
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0
12,0
12,0
12,0
12,0.5
12,0
12,-0.5
12,0.5
12,-0.5
12,0
12,1.5
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0
12,0.5
12,0
12,0
12,0
12,-0.5
12,0
12,0
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0
12,0
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,0
12,-0.5
12,0.5
12,0
12,-0.5
12,0
12,0.5
12,0
12,-0.5
12,0
12,0
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0.5
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,0
12,-0.5
12,0
12,0.5
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
12,-0.5
12,0.5
12,-0.5
12,0
12,0
12,0.5
12,-0.5
12,0
12,0.5
12,-0.5
12,0
12,0
12,0
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,-0.5
12,0.5
12,0
12,0
12,0
13,0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,1
13,-0.5
13,0.5
13,-0.5
13,0.5
13,-0.5
13,0
13,0.5
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0
13,0
13,0.5
13,-0.5
13,0
13,0
13,0.5
13,-0.5
13,0.5
13,0
13,0
13,-0.5
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0.5
13,-0.5
13,0.5
13,0
13,0
13,0
13,1
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,-0.5
13,0.5
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,-0.5
13,0.5
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0.5
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,0
13,-0.5
13,0.5
13,-0.5
13,0
13,1.5
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,-0.5
13,0
13,0
13,0
13,0
13,0.5
13,-0.5
13,0
13,0.5
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0
13,0
13,0.5
13,0
13,-0.5
13,0
13,0.5
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,-0.5
13,0.5
13,0
13,0
13,0
13,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,-0.5
14,0.5
14,-0.5
14,0.5
14,-0.5
14,0.5
14,0
14,-0.5
14,0
14,0.5
14,0.5
14,0
14,-1
14,0
14,0
14,0
14,1.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0.5
14,0
14,-0.5
14,0
14,0.5
14,0
14,0
14,-0.5
14,0
14,0.5
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,0
14,-0.5
14,0
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,1
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0.5
14,0
14,0
14,0
14,-0.5
14,0
14,0
14,0
14,0.5
14,0
14,0
14,-0.5
14,0
14,0
14,0
14,0
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0.5
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,0
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,-0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0.5
14,-0.5
14,0
14,0
14,0
14,0
14,0
14,0.5
14,-0.5
14,0
14,0
14,0
14,0
14,0.5
14,-0.5
14,0
14,0
14,0.5
14,-0.5
14,0
14,0.5
14,0
14,0
14,0
14,-0.5
14,0.5
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0.5
14,-0.5
14,0.5
14,0
14,-0.5
14,0.5
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0.5
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0.5
14,0
14,0
14,0
14,0
14,0
14,-0.5
14,0
14,0
14,0
14,0.5
14,-0.5
14,0
14,0
14,0
14,0.5
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0
15,0.5
15,-0.5
15,0
15,1.5
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,-0.5
15,0
15,0
15,0
15,-1
15,0.5
15,0.5
15,0.5
15,0
15,0
15,-0.5
15,0
15,0
15,0.5
15,-0.5
15,0.5
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,1.5
15,0
15,0
15,-0.5
15,0
15,0
15,0
15,0.5
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,0.5
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,0
15,0.5
15,-0.5
15,0
15,0
15,0
15,0
15,0.5
15,0
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0
15,0.5
15,-0.5
15,0
15,0
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,0.5
15,0
15,-0.5
15,0
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0
15,0.5
15,0
15,-0.5
15,0.5
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,1.5
15,-1.5
15,0
15,0
15,0
15,1
15,0.5
15,0
15,-0.5
15,0
15,0
15,0.5
15,0
15,0
15,0
15,-1.5
15,0
15,0
15,0
15,0.5
15,0
15,0
15,-0.5
15,0
15,0
15,0
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,0
15,0.5
15,0
15,-0.5
15,0.5
15,-0.5
15,0.5
15,0
15,0
15,0
15,0.5
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,-0.5
15,0.5
15,-0.5
15,0
15,0.5
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
16,1
16,0
16,-0.5
16,0.5
16,0
16,0
16,0.5
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-1.5
16,0.5
16,0
16,0.5
16,0
16,0.5
16,-0.5
16,1
16,-1
16,0.5
16,0
16,0
16,0.5
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,-0.5
16,0
16,0.5
16,-0.5
16,0
16,0.5
16,0
16,-0.5
16,0
16,-1
16,0.5
16,0
16,0
16,1
16,0
16,-0.5
16,-1
16,0
16,0
16,0.5
16,0
16,0.5
16,0
16,0
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,-0.5
16,0.5
16,0
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
16,0
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,-0.5
16,0
16,0
16,0.5
16,0
16,0
16,0
16,-0.5
16,1.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,-0.5
16,0.5
16,-0.5
16,0
16,0
16,0
16,0.5
16,0
16,-0.5
16,0
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0
16,0
16,0.5
16,0
16,0
16,0
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,-0.5
16,0.5
16,0
16,0
16,-0.5
16,0.5
16,-0.5
16,0.5
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,-0.5
16,0.5
16,0
16,0
16,-0.5
16,0
16,0
16,0.5
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0
16,0
16,0
16,0
16,0.5
16,0
16,-0.5
16,0.5
16,-0.5
16,0
16,0.5
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,-0.5
16,0.5
16,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,-0.5
17,0
17,0
17,0.5
17,-0.5
17,0
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0
17,0.5
17,-0.5
17,0
17,0.5
17,-0.5
17,1.5
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,-0.5
17,-0.5
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0.5
17,0
17,-0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,-0.5
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,-0.5
17,0
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0
17,0.5
17,-0.5
17,0.5
17,0
17,-0.5
17,1
17,0.5
17,0
17,-0.5
17,0
17,-1.5
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,-1
17,1.5
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,-0.5
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0
17,0.5
17,-0.5
17,0
17,0.5
17,0
17,0
17,-0.5
17,0.5
17,-0.5
17,0
17,0
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,-0.5
17,0.5
17,0
17,-0.5
17,0.5
17,-0.5
17,0.5
17,0
17,0
17,0
17,0
17,0
17,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,1
18,-0.5
18,0
18,0.5
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,-0.5
18,0
18,0.5
18,-0.5
18,0
18,0.5
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,1
18,0
18,-0.5
18,0
18,0
18,0
18,0.5
18,-0.5
18,0.5
18,-0.5
18,0.5
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,-0.5
18,0
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,-0.5
18,0
18,0.5
18,-0.5
18,0
18,0.5
18,-0.5
18,0.5
18,1
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,-0.5
18,0.5
18,0
18,-0.5
18,0
18,0
18,0
18,0.5
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0
18,0
18,0
18,0.5
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,-0.5
18,0.5
18,-0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0.5
18,-0.5
18,0
18,0
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0
18,0.5
18,0
18,-0.5
18,0
18,0.5
18,0
18,-0.5
18,0.5
18,-0.5
18,0.5
18,0
18,-0.5
18,0
18,0.5
18,0
18,0
18,0
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,-0.5
18,0.5
18,0
18,-0.5
18,0
18,0
18,0.5
18,0
18,0
18,0
18,-0.5
18,0
18,0
18,0
18,0
18,0.5
18,0
18,0
18,-0.5
18,0.5
18,0
18,0
18,-0.5
19,0
19,0
19,0
19,0
19,1
19,0
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0.5
19,0
19,0.5
19,0
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,0
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0.5
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,-0.5
19,0.5
19,0
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,-0.5
19,0
19,0.5
19,0
19,0
19,0
19,-0.5
19,0
19,0
19,0
19,0.5
19,0
19,0
19,0
19,-0.5
19,0
19,0
19,0.5
19,-0.5
19,0
19,0.5
19,0
19,0
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0
19,0.5
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,-0.5
19,0
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,0
19,-0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0.5
19,0
19,0
19,0
19,-0.5
19,0
19,0
19,0.5
19,0
19,0
19,-0.5
19,0.5
19,0
19,-0.5
19,0.5
19,0
19,-0.5
19,0
19,0.5
19,-0.5
19,0.5
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0
19,0.5
19,1
19,-1.5
19,1
19,0.5
19,-1.5
19,0.5
19,-0.5
19,0
19,0.5
19,0.5
19,0
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0
19,0
19,0
19,0
19,0.5
19,-0.5
19,0.5
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0.5
19,-0.5
19,0.5
19,0
19,-0.5
19,0
19,0
19,0
19,0.5
19,-0.5
19,0
19,0
19,0.5
19,0
19,0
19,0
19,0
19,0
19,-0.5
19,0
19,0
19,0.5
19,0
19,0
19,0
19,0
19,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,1
20,0.5
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0.5
20,-0.5
20,0
20,0.5
20,-0.5
20,0
20,0.5
20,0
20,0
20,-0.5
20,0.5
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,-0.5
20,0.5
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,-0.5
20,0.5
20,0
20,0
20,-0.5
20,0
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,-0.5
20,0.5
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,-0.5
20,0
20,0
20,0
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0.5
20,0
20,0.5
20,-0.5
20,0
20,0.5
20,-0.5
20,0.5
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0
20,0.5
20,0
20,0
20,0
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,-0.5
20,0.5
20,-0.5
20,0.5
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
21,0
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0
21,0.5
21,0
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,1
21,0.5
21,0
21,0
21,0
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0.5
21,0
21,0
21,-0.5
21,0.5
21,0
21,-0.5
21,0
21,0
21,0
21,0
21,0.5
21,-0.5
21,0
21,0
21,0.5
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,1
21,0
21,0
21,-0.5
21,0.5
21,0
21,-0.5
21,0.5
21,0
21,0
21,-0.5
21,0
21,0.5
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0
21,0
21,0
21,0.5
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0
21,0
21,0.5
21,0
21,0
21,-0.5
21,0
21,0
21,0.5
21,0
21,0
21,0
21,0
21,0
21,-0.5
21,0
21,0.5
21,0
21,0
21,0
21,0
21,-0.5
21,0.5
21,0
21,0
21,-0.5
21,0.5
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
